,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,export_poi_name,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags
7585,2501,43,Várpalota Hipermarket,3310,8100,Várpalota,Fehérvári út,17,,POINT (47.20009 18.15066),Fehérvári út 17.,https://tesco.hu/aruhazak/aruhaz/tesco-varpalota-hipermarket/,,,,,,,,,,,,,,,41004,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; Su 07:00-18:00; PH off,2022-09-18 20:29:46.234693+00:00,,,47.20009,18.15066,43,Tesco,shop,"{'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'loyalty_card': 'yes', 'payment:mastercard': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'payment:erzsebet_plus': 'yes', 'payment:erzsebet': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'brand:wikidata': 'Q487494', 'shop': 'supermarket', 'brand:wikipedia': 'hu:Tesco', 'payment:contactless': 'yes', 'payment:gift_card': 'yes', 'payment:multipay': 'yes', 'payment:jcb': 'yes', 'ref:HU:company': '13-10-040628', 'payment:unionpay': 'yes', 'source:wheelchair': 'website', 'payment:edenred_card': 'yes', 'payment:visa_electron': 'yes', 'payment:wire_transfer': 'yes', 'payment:otp_bankpont': 'yes', 'payment:cash': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'ref:vatin': 'HU10307078', 'internet_access:ssid': 'tesco-internet', 'wheelchair': 'yes', 'payment:otp_cafeteria': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:visa': 'yes', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'payment:v_pay': 'yes', 'brand': 'Tesco', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:edenred_voucher': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:american_express': 'yes'}",https://tesco.hu,hutescosup,tesco,,False,False,True,2000.0,1100.0,,,,,,2022-09-18 21:10:21.143318,
7586,2497,43,Veszprém Hipermarket,3363,8200,Veszprém,Külső-Kádártai út,3,,POINT (47.10369 17.93406),Külső-Kádártai út 3.,https://tesco.hu/aruhazak/aruhaz/tesco-veszprem-hipermarket/,,,,,,,,,,,,,,,41510,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,20:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-22:00; Su 07:00-20:00; PH off,2022-09-18 20:29:46.234693+00:00,,,47.10369,17.93406,43,Tesco,shop,"{'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'loyalty_card': 'yes', 'payment:mastercard': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'payment:erzsebet_plus': 'yes', 'payment:erzsebet': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'brand:wikidata': 'Q487494', 'shop': 'supermarket', 'brand:wikipedia': 'hu:Tesco', 'payment:contactless': 'yes', 'payment:gift_card': 'yes', 'payment:multipay': 'yes', 'payment:jcb': 'yes', 'ref:HU:company': '13-10-040628', 'payment:unionpay': 'yes', 'source:wheelchair': 'website', 'payment:edenred_card': 'yes', 'payment:visa_electron': 'yes', 'payment:wire_transfer': 'yes', 'payment:otp_bankpont': 'yes', 'payment:cash': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'ref:vatin': 'HU10307078', 'internet_access:ssid': 'tesco-internet', 'wheelchair': 'yes', 'payment:otp_cafeteria': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:visa': 'yes', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'payment:v_pay': 'yes', 'brand': 'Tesco', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:edenred_voucher': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:american_express': 'yes'}",https://tesco.hu,hutescosup,tesco,,False,False,True,2000.0,1100.0,,,,,,2022-09-18 21:10:21.143318,
7587,2494,43,Veszprém Szupermarket,3363,8200,Veszprém,Mártírok útja,13,,POINT (47.08536 17.91294),Mártírok u. 13.,https://tesco.hu/aruhazak/aruhaz/tesco-veszprem-szupermarket/,,,,,,,,,,,,,,,44003,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; Su 07:00-18:00; PH off,2022-09-18 20:29:46.234693+00:00,,,47.08536,17.91294,43,Tesco,shop,"{'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'loyalty_card': 'yes', 'payment:mastercard': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'payment:erzsebet_plus': 'yes', 'payment:erzsebet': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'brand:wikidata': 'Q487494', 'shop': 'supermarket', 'brand:wikipedia': 'hu:Tesco', 'payment:contactless': 'yes', 'payment:gift_card': 'yes', 'payment:multipay': 'yes', 'payment:jcb': 'yes', 'ref:HU:company': '13-10-040628', 'payment:unionpay': 'yes', 'source:wheelchair': 'website', 'payment:edenred_card': 'yes', 'payment:visa_electron': 'yes', 'payment:wire_transfer': 'yes', 'payment:otp_bankpont': 'yes', 'payment:cash': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'ref:vatin': 'HU10307078', 'internet_access:ssid': 'tesco-internet', 'wheelchair': 'yes', 'payment:otp_cafeteria': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:visa': 'yes', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'payment:v_pay': 'yes', 'brand': 'Tesco', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:edenred_voucher': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:american_express': 'yes'}",https://tesco.hu,hutescosup,tesco,,False,False,True,2000.0,1100.0,,,,,,2022-09-18 21:10:21.143318,
7588,2483,43,Balatonfüred Hipermarket,3381,8230,Balatonfüred,Széchenyi utca,55,,POINT (46.94749 17.87612),Széchenyi u. 55.,https://tesco.hu/aruhazak/aruhaz/tesco-balatonfured-hipermarket/,,,,,,,,,,,,,,,41045,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,19:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-22:00; Su 07:00-19:00; PH off,2022-09-18 20:29:46.234693+00:00,,,46.94749,17.87612,43,Tesco,shop,"{'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'loyalty_card': 'yes', 'payment:mastercard': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'payment:erzsebet_plus': 'yes', 'payment:erzsebet': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'brand:wikidata': 'Q487494', 'shop': 'supermarket', 'brand:wikipedia': 'hu:Tesco', 'payment:contactless': 'yes', 'payment:gift_card': 'yes', 'payment:multipay': 'yes', 'payment:jcb': 'yes', 'ref:HU:company': '13-10-040628', 'payment:unionpay': 'yes', 'source:wheelchair': 'website', 'payment:edenred_card': 'yes', 'payment:visa_electron': 'yes', 'payment:wire_transfer': 'yes', 'payment:otp_bankpont': 'yes', 'payment:cash': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'ref:vatin': 'HU10307078', 'internet_access:ssid': 'tesco-internet', 'wheelchair': 'yes', 'payment:otp_cafeteria': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:visa': 'yes', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'payment:v_pay': 'yes', 'brand': 'Tesco', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:edenred_voucher': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:american_express': 'yes'}",https://tesco.hu,hutescosup,tesco,,False,False,True,2000.0,1100.0,,,,,,2022-09-18 21:10:21.143318,
7589,2488,43,Tapolca Hipermarket,3440,8300,Tapolca,Veszprémi út,5,,POINT (46.88001 17.45263),Veszprémi út 5.,https://tesco.hu/aruhazak/aruhaz/tesco-tapolca-hipermarket/,,,,,,,,,,,,,,,41900,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,20:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-22:00; Su 07:00-20:00; PH off,2022-09-18 20:29:46.234693+00:00,,,46.88001,17.45263,43,Tesco,shop,"{'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'loyalty_card': 'yes', 'payment:mastercard': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'payment:erzsebet_plus': 'yes', 'payment:erzsebet': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'brand:wikidata': 'Q487494', 'shop': 'supermarket', 'brand:wikipedia': 'hu:Tesco', 'payment:contactless': 'yes', 'payment:gift_card': 'yes', 'payment:multipay': 'yes', 'payment:jcb': 'yes', 'ref:HU:company': '13-10-040628', 'payment:unionpay': 'yes', 'source:wheelchair': 'website', 'payment:edenred_card': 'yes', 'payment:visa_electron': 'yes', 'payment:wire_transfer': 'yes', 'payment:otp_bankpont': 'yes', 'payment:cash': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'ref:vatin': 'HU10307078', 'internet_access:ssid': 'tesco-internet', 'wheelchair': 'yes', 'payment:otp_cafeteria': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:visa': 'yes', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'payment:v_pay': 'yes', 'brand': 'Tesco', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:edenred_voucher': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:american_express': 'yes'}",https://tesco.hu,hutescosup,tesco,,False,False,True,2000.0,1100.0,,,,,,2022-09-18 21:10:21.143318,
7590,2503,43,Sümeg Szupermarket,3461,8330,Sümeg,Baglyasszél utca,2,,POINT (46.98517 17.28482),Baglyasszél utca 2,https://tesco.hu/aruhazak/aruhaz/tesco-sumeg-szupermarket/,,,,,,,,,,,,,,,44021,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; Su 07:00-18:00; PH off,2022-09-18 20:29:46.234693+00:00,,,46.98517,17.28482,43,Tesco,shop,"{'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'loyalty_card': 'yes', 'payment:mastercard': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'payment:erzsebet_plus': 'yes', 'payment:erzsebet': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'brand:wikidata': 'Q487494', 'shop': 'supermarket', 'brand:wikipedia': 'hu:Tesco', 'payment:contactless': 'yes', 'payment:gift_card': 'yes', 'payment:multipay': 'yes', 'payment:jcb': 'yes', 'ref:HU:company': '13-10-040628', 'payment:unionpay': 'yes', 'source:wheelchair': 'website', 'payment:edenred_card': 'yes', 'payment:visa_electron': 'yes', 'payment:wire_transfer': 'yes', 'payment:otp_bankpont': 'yes', 'payment:cash': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'ref:vatin': 'HU10307078', 'internet_access:ssid': 'tesco-internet', 'wheelchair': 'yes', 'payment:otp_cafeteria': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:visa': 'yes', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'payment:v_pay': 'yes', 'brand': 'Tesco', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:edenred_voucher': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:american_express': 'yes'}",https://tesco.hu,hutescosup,tesco,,False,False,True,2000.0,1100.0,,,,,,2022-09-18 21:10:21.143318,
7591,2484,43,Keszthely Hipermarket,3488,8360,Keszthely,Csapás út,27,,POINT (46.77787 17.25936),Csapás u. 27.,https://tesco.hu/aruhazak/aruhaz/tesco-keszthely-hipermarket/,,,,,,,,,,,,,,,41003,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,20:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-22:00; Su 07:00-20:00; PH off,2022-09-18 20:29:46.234693+00:00,,,46.77787,17.25936,43,Tesco,shop,"{'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'loyalty_card': 'yes', 'payment:mastercard': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'payment:erzsebet_plus': 'yes', 'payment:erzsebet': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'brand:wikidata': 'Q487494', 'shop': 'supermarket', 'brand:wikipedia': 'hu:Tesco', 'payment:contactless': 'yes', 'payment:gift_card': 'yes', 'payment:multipay': 'yes', 'payment:jcb': 'yes', 'ref:HU:company': '13-10-040628', 'payment:unionpay': 'yes', 'source:wheelchair': 'website', 'payment:edenred_card': 'yes', 'payment:visa_electron': 'yes', 'payment:wire_transfer': 'yes', 'payment:otp_bankpont': 'yes', 'payment:cash': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'ref:vatin': 'HU10307078', 'internet_access:ssid': 'tesco-internet', 'wheelchair': 'yes', 'payment:otp_cafeteria': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:visa': 'yes', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'payment:v_pay': 'yes', 'brand': 'Tesco', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:edenred_voucher': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:american_express': 'yes'}",https://tesco.hu,hutescosup,tesco,,False,False,True,2000.0,1100.0,,,,,,2022-09-18 21:10:21.143318,
7592,2510,43,Ajka Hipermarket,3503,8400,Ajka,Fő út,66,,POINT (47.11403 17.5507),Fő út 66.,https://tesco.hu/aruhazak/aruhaz/tesco-ajka-hipermarket/,,,,,,,,,,,,,,,41770,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,20:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-22:00; Su 07:00-20:00; PH off,2022-09-18 20:29:46.234693+00:00,,,47.11403,17.5507,43,Tesco,shop,"{'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'loyalty_card': 'yes', 'payment:mastercard': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'payment:erzsebet_plus': 'yes', 'payment:erzsebet': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'brand:wikidata': 'Q487494', 'shop': 'supermarket', 'brand:wikipedia': 'hu:Tesco', 'payment:contactless': 'yes', 'payment:gift_card': 'yes', 'payment:multipay': 'yes', 'payment:jcb': 'yes', 'ref:HU:company': '13-10-040628', 'payment:unionpay': 'yes', 'source:wheelchair': 'website', 'payment:edenred_card': 'yes', 'payment:visa_electron': 'yes', 'payment:wire_transfer': 'yes', 'payment:otp_bankpont': 'yes', 'payment:cash': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'ref:vatin': 'HU10307078', 'internet_access:ssid': 'tesco-internet', 'wheelchair': 'yes', 'payment:otp_cafeteria': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:visa': 'yes', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'payment:v_pay': 'yes', 'brand': 'Tesco', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:edenred_voucher': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:american_express': 'yes'}",https://tesco.hu,hutescosup,tesco,,False,False,True,2000.0,1100.0,,,,,,2022-09-18 21:10:21.143318,
7593,2519,43,Zirc Szupermarket,0,8420,Bakonyszentlászlói,Állomás utca,5,,POINT (47.2647 17.87792),Állomás u. 5.,https://tesco.hu/aruhazak/aruhaz/tesco-zirc-szupermarket/,,,,,,,,,,,,,,,44004,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,21:00:00,18:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-21:00; Su 07:00-18:00; PH off,2022-09-18 20:29:46.234693+00:00,,,47.2647,17.87792,43,Tesco,shop,"{'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'loyalty_card': 'yes', 'payment:mastercard': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'payment:erzsebet_plus': 'yes', 'payment:erzsebet': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'brand:wikidata': 'Q487494', 'shop': 'supermarket', 'brand:wikipedia': 'hu:Tesco', 'payment:contactless': 'yes', 'payment:gift_card': 'yes', 'payment:multipay': 'yes', 'payment:jcb': 'yes', 'ref:HU:company': '13-10-040628', 'payment:unionpay': 'yes', 'source:wheelchair': 'website', 'payment:edenred_card': 'yes', 'payment:visa_electron': 'yes', 'payment:wire_transfer': 'yes', 'payment:otp_bankpont': 'yes', 'payment:cash': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'ref:vatin': 'HU10307078', 'internet_access:ssid': 'tesco-internet', 'wheelchair': 'yes', 'payment:otp_cafeteria': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:visa': 'yes', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'payment:v_pay': 'yes', 'brand': 'Tesco', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:edenred_voucher': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:american_express': 'yes'}",https://tesco.hu,hutescosup,tesco,,False,False,True,2000.0,1100.0,,,,,,2022-09-18 21:10:21.143318,
7594,2564,43,Pápa Hipermarket,3594,8500,Pápa,Celli út,92,,POINT (47.32195 17.44972),Celli út 92.,https://tesco.hu/aruhazak/aruhaz/tesco-papa-hipermarket/,,,,,,,,,,,,,,,41740,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,20:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-22:00; Su 07:00-20:00; PH off,2022-09-18 20:29:46.234693+00:00,,,47.32195,17.44972,43,Tesco,shop,"{'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'loyalty_card': 'yes', 'payment:mastercard': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'payment:erzsebet_plus': 'yes', 'payment:erzsebet': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'brand:wikidata': 'Q487494', 'shop': 'supermarket', 'brand:wikipedia': 'hu:Tesco', 'payment:contactless': 'yes', 'payment:gift_card': 'yes', 'payment:multipay': 'yes', 'payment:jcb': 'yes', 'ref:HU:company': '13-10-040628', 'payment:unionpay': 'yes', 'source:wheelchair': 'website', 'payment:edenred_card': 'yes', 'payment:visa_electron': 'yes', 'payment:wire_transfer': 'yes', 'payment:otp_bankpont': 'yes', 'payment:cash': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'ref:vatin': 'HU10307078', 'internet_access:ssid': 'tesco-internet', 'wheelchair': 'yes', 'payment:otp_cafeteria': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:visa': 'yes', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'payment:v_pay': 'yes', 'brand': 'Tesco', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:edenred_voucher': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:american_express': 'yes'}",https://tesco.hu,hutescosup,tesco,,False,False,True,2000.0,1100.0,,,,,,2022-09-18 21:10:21.143318,
7595,2477,43,Siófok Hipermarket,3648,8600,Siófok,Vak Bottyán utca,27,,POINT (46.89398 18.05721),Vak Bottyán u. 27.,https://tesco.hu/aruhazak/aruhaz/tesco-siofok-hipermarket/,,,,,,,,,,,,,,,41660,,,,,,,,,,,,,,,,,,,,,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,06:00:00,07:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,22:00:00,20:00:00,,,,,,,,,,,,,,,,,False,Mo-Sa 06:00-22:00; Su 07:00-20:00; PH off,2022-09-18 20:29:46.234693+00:00,,,46.89398,18.05721,43,Tesco,shop,"{'payment:maestro': 'yes', 'payment:mastercard_contactless': 'yes', 'loyalty_card': 'yes', 'payment:mastercard': 'yes', 'operator:addr': '2040 Budaörs, Kinizsi út 1-3.', 'payment:erzsebet_plus': 'yes', 'payment:erzsebet': 'yes', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'brand:wikidata': 'Q487494', 'shop': 'supermarket', 'brand:wikipedia': 'hu:Tesco', 'payment:contactless': 'yes', 'payment:gift_card': 'yes', 'payment:multipay': 'yes', 'payment:jcb': 'yes', 'ref:HU:company': '13-10-040628', 'payment:unionpay': 'yes', 'source:wheelchair': 'website', 'payment:edenred_card': 'yes', 'payment:visa_electron': 'yes', 'payment:wire_transfer': 'yes', 'payment:otp_bankpont': 'yes', 'payment:cash': 'yes', 'contact:pinterest': 'https://www.pinterest.com/tescohungary/', 'ref:vatin': 'HU10307078', 'internet_access:ssid': 'tesco-internet', 'wheelchair': 'yes', 'payment:otp_cafeteria': 'yes', 'operator': 'TESCO-GLOBAL Áruházak Zrt.', 'payment:visa': 'yes', 'contact:youtube': 'https://www.youtube.com/user/TescoMagyarorszag', 'air_conditioning': 'yes', 'ref:vatin:hu': '10307078-2-44', 'payment:v_pay': 'yes', 'brand': 'Tesco', 'contact:facebook': 'https://www.facebook.com/tescoaruhazak', 'payment:edenred_voucher': 'yes', 'payment:mastercard_electronic': 'yes', 'payment:american_express': 'yes'}",https://tesco.hu,hutescosup,tesco,,False,False,True,2000.0,1100.0,,,,,,2022-09-18 21:10:21.143318,
